Call_ID,Raw Transcripts,Preprocessed Transcripts
OK, Oh what is the build I get from this cancer care plan?
OK so you'll get up to 200% of the sum insured in case of any emergencies ma'am.
Uh that's what I wanted to know can you can I know the eligibility criteria for that.
Show man.
The eligibility criteria for this cancer care plan is between 18 to 65 years. Uh and uh. The policy term. Uh you could you can choose between 10 to 20 years?
OK, that's what I wanted to know thank you for valid.","['welcome', 'life', 'insurance', 'help', 'today', 'know', 'history', 'cancer_care', 'plan', 'information', 'know', 'mobile', 'number', 'phone', 'number', 'cancer_care', 'plan', 'discount', 'premium', 'hire', 'insure', 'require', 'medical', 'plant', 'choose', 'silver', 'gold', 'premium', 'feature', 'premium', 'payout', 'differ', 'base', 'plan_ok', 'build', 'cancer_care', 'plan_ok', 'insure', 'case', 'emergency', 'want', 'know', 'know', 'eligibility_criterion', 'eligibility_criterion', 'cancer_care', 'plan', 'year', 'policy', 'term', 'choose', 'year', 'want', 'know', 'valid']"

1767767935,"Good morning. Welcome to HDFC insurance? How can I help you?
Hi I,
Wanted to you know, or register for your cancer care plan.
So.
Can you help me out with that?
Okie show, ma'am may I know your name and mobile number please.
My name is Emily Ann my mobile number is 345212.
OK, thank you for that information, ma'am, so uh. I'll I'll have to you have to you have to provide some information so that I can help you in filling out the form uh for your registration.
Oh.
Alright, What are they things required actually?
Uhm starting with mam uh you need to give you uh give uh give us the your mobile number that you want to register and then uh you also you also need to provide us with the other card or some government ID proof.
Oh my God, Oh and how do you want? How will how do you want me to do that?
Uh I'll ask you for the for those details mam and you just need to provide us, the relevant other car door pan card number.
A child uh is there any other option?
Uh.
That we can send you a we can send our agent to your address, ma'am, but that would take a lot of lot more of time.
Time to set an email your stuff.
Uh OK sure mom, so uh I'll make an appointment with.","['good', 'welcome', 'insurance', 'help', 'want', 'know', 'register', 'cancer', 'care', 'plan', 'help', 'okie', 'know', 'mobile_number', 'emily', 'mobile_number', 'information', 'provide', 'information', 'help', 'form', 'registration', 'alright', 'thing', 'require', 'actually', 'start', 'need', 'mobile_number', 'want', 'register', 'need', 'provide', 'card', 'government', 'proof', 'want', 'want', 'need', 'provide', 'relevant', 'door', 'card', 'number', 'child', 'option', 'send', 'send', 'agent', 'address', 'time', 'time', 'email', 'stuff', 'appointment']"

1782567962,"Good afternoon welcome to HDFC insurance? How can I help you?
Uhm I wanted to enroll for the easy health insurance.
So man.
Um.
Which kind of panel looking for an easy health insurance? There are 3 plans namely silver platinum and gold?
I wanted to go for the black in the morning.
OK man.
May I
Ask you a quick question.
Uh how did you?
Come to know about our plan.
Website and I was interested so I just thought and then I read about this, I wanted to enroll.
OK, thank you mom.
Um so I would ask you some.
Uh some uh your personal information so that I can help you with the enduring the enrolling in the plan.
So.
Starting with mom can I know your full name?
It's just Skype, OK and your mobile number.
4.
56789. Uh.
OK, ma'am.
Uh now.
I would like to know.
Your other or a pen number or
Pan card number.
Can you just come and collect these documents from my place? I'll give you that uh?
So my my can do that.
So.
I'll set up a meeting with my agent and he'll come and collect the documents from you. Thank you.
But.
OK mom, uh is there anything else, I can help you with.
OK, thank you for calling have a good day.
Cool.
Z.
I think.","['good', 'welcome', 'insurance', 'help', 'want', 'enroll', 'easy_health', 'insurance', 'kind', 'panel', 'look', 'easy_health', 'insurance', 'plan', 'silver', 'platinum', 'gold', 'want', 'black', 'quick', 'question', 'come', 'know', 'plan', 'website', 'interested', 'think', 'read', 'want', 'enroll', 'ok_thank', 'personal', 'information', 'help', 'endure', 'enrolling', 'plan', 'start', 'know', 'skype', 'mobile', 'number', 'know', 'number', 'card', 'number', 'come', 'collect', 'document', 'place', 'meeting', 'agent', 'come', 'collect', 'document', 'help', 'ok_thank', 'good', 'cool', 'think']"

1791382475,"Good afternoon, HDFC Life customer care. This is Alex how may I help you today. Hi Good afternoon.
Actually, I have your?
Policy in unit linked plan.
And I have a I'm I'm getting you.
Some message like your policy got labs, but I didn't complete my grace period.
Last time also it.
Has the same problem, but I did I have a contacted with some of you guys?
The suggested like you're not paying the amount that's
Why it maybe get a 4 reminder it it's coming?
But I'm I'm paying now it's.
Regularly.
But still, it is coming I don't know.
Why your guys is saying every time like this? I'm
Frustrating.
With a bit like anything.
I don't know can you please check that?
We're I'm extremely sorry for this man, but please. Can I have your name and policy number before I proceed?
Yeah, my name is Angel and my policy number is.
BC 45678 K.
Pokémon so uh just give me a moment.
I'm as I can see on my screen that you have not made your policy payment for the past 2 months.
I'm playing what do you think I have a proofs also what I need to do for you do I need to submit any proof?
I'm extremely sorry mam, but here on my screen. I'm just telling you what it is showing me. But if you have any proof that you have made the payment. You can send those proofs to complaints at the ratehdfclife.com.
Do I need to escalate your your thing? What you saying I I'll write a already mailed to your?
Supervisor.","['life', 'customer', 'care', 'help', 'today', 'actually', 'policy', 'unit', 'link', 'plan', 'message', 'policy', 'complete', 'grace', 'period', 'time', 'problem', 'contact', 'suggest', 'maybe', 'reminder', 'come', 'regularly', 'come', 'know', 'time', 'frustrating', 'know', 'check', 'extremely_sorry', 'policy_number', 'proceed', 'angel', 'policy_number', 'pokémon', 'moment', 'screen', 'policy', 'payment', 'past', 'month', 'play', 'think', 'proofs', 'need', 'need', 'submit', 'proof', 'extremely_sorry', 'screen', 'proof', 'payment', 'send', 'proof', 'complaint', 'ratehdfclife', 'need', 'escalate', 'thing', 'write', 'mail', 'supervisor']"

1843294248,"Good afternoon welcome to HDFC Life Insurance? How can I help you?
Hello I got a notification your from your services that I have a claim for uh. I have claimed for uh things cancer care and the amount is processing, but I didn't get any amount in my account was a coin with your services.
Can I have you?
So that I can have a look on that.
My name is Alex on my policy number is 1234.
Show me Justin Let me check in my system.
OK.
Yeah, mam as I can.
See.
In my system there has been some.
Uh.
Claiming activities uh from your side.
But I didn't get any claim how what's the service. What is going in your servers. What your people doing. You should give a better service and best service, but that's why we are claiming for these policies? What is going there.
I am I am really sorry man if this is the case and you haven't uh applied for a claim I'll delete this matter to our supervisor because.
Uh.
We don't have the authority to revoke the claim.
What is going this is a big amount but I didn't get any amount if this is a case it any issue. I'll drag to the court. I didn't. I I'm I'm worn compromising anything.
Uh.
I'm I'm really sorry man this won't happen again, and I'll escalate this matter to the supervise.","['good', 'welcome', 'life', 'insurance', 'help', 'hello', 'notification', 'service', 'claim', 'claim', 'thing', 'cancer', 'care', 'processing', 'account', 'coin', 'service', 'look', 'policy', 'number', 'justin', 'check', 'claim', 'activity', 'claim', 'service', 'server', 'people', 'service', 'good', 'service', 'claim', 'policy', 'sorry_man', 'case', 'apply', 'claim', 'delete', 'matter', 'supervisor', 'authority', 'revoke', 'claim', 'case', 'issue', 'drag', 'court', 'wear', 'compromise', 'sorry_man', 'happen', 'escalate', 'matter', 'supervise']"

1847041829,"Good afternoon, HDFC life.
How may I help you today? Oh hi I'm facing with a lot of problem uh actually my?
My my I have a pension plus plan.
And the term was lower.
And I filed it, I claimed it but I didn't get any amount and called to the OR man you're a agent.
But there saying like uh some procedure. I'm followed that pros are also but still I didn't get I'm facing a lot of problems with you, it was sent from one month. I didn't get any single rupee also what what's the wrong with you guys, I don't know.
Sorry for the inconvenience mam, please may I know your policy number.
Uh it is aged L1234M.
OK mom uh.
Just give me.
Well, now, I can see your term is in process, but I don't think I can help you with that. This you will need to get in touch with the agent who?
Gave you this policy.
Well my little contact lost in a call to one day and who I don't know who's who's.
That guy name is he called he said, like
I transferred to the supervisor and that has been one month. I didn't get any money, you're saying like I can't do anything more and wider like that. I'll I'll I'll take a legal action against you guys, I'm not bear with your people.
Sorry ma'am, uh I transfer your call to a supervisor man who can handle this, but I'm in no position of doing this right now? How.
Many times you will transfer to your supervisor.
It.
It has a lot of time last time also you did, the same but I didn't get any benefit from you.","['good', 'life', 'help', 'today', 'face', 'problem', 'actually', 'pension', 'plus', 'plan', 'term', 'file', 'claim', 'agent', 'procedure', 'follow', 'face', 'problem', 'send', 'month', 'single', 'rupee', 'wrong', 'know', 'sorry', 'inconvenience', 'know', 'policy', 'number', 'aged', 'term', 'process', 'think', 'help', 'need', 'touch', 'agent', 'policy', 'little', 'contact', 'lose', 'know', 'transfer', 'supervisor', 'month', 'money', 'wide', 'legal', 'action', 'bear', 'people', 'sorry', 'transfer', 'supervisor', 'handle', 'position', 'right', 'time', 'transfer', 'supervisor', 'time', 'time', 'benefit']"

1852009829,"Hello this is Alexa how may I help you.
Hi I had made my premium on a time. So why do I get an SMS stating that the Premier spending?
Uh sure said Oh I help you with the same for verification purposes. May I know your name and policy number.
Yeah, this is Kevin and my policy number is KLM.
45678.
Kindly give me a moment please. I'll check in the system.
Yeah.
OK, Oh, thanks for waiting so as you can see on my system. Only the premium of the month of January has been paid.
How is that possible I paid the premium yesterday only?
A circle may know kindly Oh at what time it was a payment made?
I made the payment around 12:30 in the morning 12:30 AM.
OK, not an issue site takes 12 hours for the payment to get updated on the system kindly ignore the message you have received today.
I don't want to keep calling you again for this purpose.
Yeah, sure so you would receive your confirmation message regarding the payment in 12 hours of the payment.
OK shore.
Sir is there anything else, I can help you with that.
No, that is, it but I won't get this message again right after 12 hours.
Shorts or you won't get angry.","['hello', 'help', 'premium', 'time', 'state', 'premier', 'spending', 'help', 'purpose', 'know', 'policy_number', 'kevin', 'policy_number', 'kindly', 'moment', 'check', 'wait', 'premium', 'month', 'january', 'possible', 'premium', 'yesterday', 'circle', 'know', 'kindly', 'time', 'payment', 'payment', 'issue', 'site', 'hour', 'payment', 'update', 'kindly', 'ignore', 'message', 'receive', 'today', 'want', 'purpose', 'receive', 'confirmation', 'message', 'regard', 'payment', 'hour', 'payment', 'shore', 'help', 'message', 'right', 'hour', 'short', 'angry']"

1866938465,"Good afternoon, HDFC Life customer care. This is Alex how may I help you today.
See I had bought a retirement plan from HDFC, Oh, I was paying a 40,000 per month. EMI for almost 10 years and after that was the plan and after 4 months. I came to know that you know, I could not withdraw the corpus. I ask the HD. SD guys you know to refund my money so that I could reinvest and they refused and I have also um complained put a complaint on the website of yours kindly help me with this.
I'm sure I'll help you but please. Can I have your complete name and a policy number?
I need your policy number this is required.
Fine. It is a F.
6.
214.
Just give me a second mom.
Do you understand I mean? I wanted to invest it was around 5 lacs per year? How could you miss guide me and this is not the way it is done?
I'm I'm just a yeah, as I can see.
Whatever you say it is mentioned there but?
Mom, I don't think I can help you with this because this is what your agent mentioned out here.
This is ridiculous, but you guys did not mention it to me. I'm going to take legal action. This is not done. You guys have I have lost almost 1.6 lack of rupees? Do you understand?
I'll have one of my supervisors get in touch with you as soon as possible.
Uh an and I will make sure that this gets resolved from our side.
I don't think that's gonna happen. You guys have almost lost half across both of customer. Good luck with it.","['good', 'life', 'customer', 'care', 'help', 'today', 'retirement', 'plan', 'month', 'year', 'plan', 'month', 'come', 'know', 'know', 'withdraw', 'corpus', 'know', 'refund', 'money', 'reinvest', 'refuse', 'complain', 'complaint', 'website', 'kindly', 'help', 'help', 'complete', 'policy_number', 'need', 'policy_number', 'require', 'fine', 'second', 'understand', 'mean', 'want', 'invest', 'lacs', 'year', 'miss', 'guide', 'mention', 'think', 'help', 'agent', 'mention', 'ridiculous', 'mention', 'legal', 'action', 'lose', 'lack', 'rupee', 'understand', 'supervisor', 'touch', 'soon', 'possible', 'resolve', 'think', 'happen', 'lose', 'half', 'customer', 'good', 'luck']"

1884492469,"Hello HDFCLA, This is Alexa how may I help you.
I want to buy a CD plus plan.
So I just wanted to know what uh the options of.
Buying.
This.
Information can I know your name and mobile number?
Yeah, uh so my name is Kevin and my mobile number is 871-567-8911.
Oh, thank you, Sir you wanted to do it in the offline or online thing.
So what all options do you have?
Like offline and online in the offline agent will come to your home and will take all procedure to you and right on signatures for you and online you can go through the within if you have Internet you can go with online also.
OK, so I want you to get me in contact with an agent.
I don't want to do anything online.
OK, OK, Sir uh if you send us the address in your SMS or in if you send the address in the portal. The agent will contact you in the medication. Also, it can be done at home early.
So uh the medical guy will also come at home, you are saying right.
Yes, yes, he will come.
So can you tell me where I should send this SMS or what number and or email?
Uh this is like a query at live dot in you can go through the online you can you can log into the link and send the message?
OK, yeah, thank you.
OK, thank you for calling HDFC.","['hello', 'hdfcla', 'help', 'want', 'plus', 'plan', 'want', 'know', 'option', 'buying', 'information', 'know', 'mobile_number', 'kevin', 'mobile_number', 'want', 'offline', 'online', 'thing', 'option', 'offline', 'online', 'offline', 'agent', 'come', 'home', 'procedure', 'right', 'signature', 'online', 'internet', 'online', 'want', 'contact', 'agent', 'want', 'online', 'send', 'address', 'send', 'address', 'portal', 'agent', 'contact', 'medication', 'home', 'early', 'medical', 'come', 'home', 'right', 'come', 'send', 'number', 'email', 'query', 'live', 'online', 'link', 'send', 'message']"

1887604798,"Good afternoon welcome to HDFC life? How may I help you.
Yeah, you have a young star insurance policy the payment of the term is done. I have claimed the amount. But there has been no response from you guys. May I please know what the hell is happening here.
And you apologize for the inconvenience, Sir for verification purposes. May I please know your full name and policy number.
Yeah, my name is Craig an my policy number is 85126.
Yes, I see that the down payment is done. May I know how have you been trying to claim the insurance amount?
Uh I read that it could it could be a claimed by sending an SMS to your toll free number and the insurance amount would be reflected in my account.
I'm really sorry Sir, but that would not be the right way to claim you would actually have to call us toll free number and request for a claim and once your request is recorded the game would take about 12 hours to process.
Oh, where.
Have you mentioned all these things?
And why was or not aware of this?
Usually saw if you have applied through the agent you get a brochure that he gives you and it is uh. Uh usually mention all these in some all this information is mentioned in that and also, if you visit a website. You could also see the same information there as well.
But as long as per my information. I CI CI has the option of claiming the process through claiming the claim through the SMS.
But so we do not do that.
Thank you for calling.","['good', 'welcome', 'life', 'help', 'young', 'star', 'insurance', 'policy', 'payment', 'term', 'claim', 'response', 'know', 'hell', 'happen', 'apologize', 'inconvenience', 'purpose', 'know', 'policy_number', 'craig', 'policy_number', 'payment', 'know', 'claim', 'insurance', 'read', 'claim', 'send', 'toll_free', 'number', 'insurance', 'reflect', 'account', 'sorry', 'right', 'claim', 'actually', 'toll_free', 'number', 'request', 'claim', 'request', 'record', 'game', 'hour', 'process', 'mention', 'thing', 'aware', 'usually', 'apply', 'agent', 'brochure', 'usually', 'mention', 'information', 'mention', 'visit', 'website', 'information', 'long', 'information', 'option', 'claim', 'process', 'claim', 'claim']"

1999173881,"Good afternoon, HDFC this is Alexa how may I help you.
Yeah, I have a I have claimed uh for the term insurance that was a soul to my brother. Uh and have been trying to claim for it and you guys have a told me that it would be processed within 3 days and I am yet to receive the amount what is going on?
Inconvenience so can you tell me your brother name and a Phone number for authentication?
My brothers name is.
Ford and his policy number is 5 four one F32.
I wanted to know the one thing can you give a correct amount uh correct account number and the policy holders address thing correctly?
You should you should be able to figure it out with my Poly with the policy number don't couldn't you?
Sorry so sometimes it will happen. Can you tell me a can give a S or no good? Could you while claiming could you give the correct address?
Uh should I give it right away right now.
Oh, and one more thing. Uh maybe uh I will I will check it, it right away.
Yeah, please do that and this, this type of expected behavior is not expected from you. Uh I'll switch to icy icy I then.
Don't do like that, Sir I I will I will check it right away.
OK Sir you have claimed it but uh it did.","['good', 'help', 'claim', 'term', 'insurance', 'soul', 'brother', 'claim', 'process', 'receive', 'inconvenience', 'brother', 'phone', 'number', 'authentication', 'brother', 'ford', 'policy_number', 'want', 'know', 'thing', 'correct', 'correct', 'account', 'number', 'policy', 'holder', 'address', 'thing', 'correctly', 'able', 'figure', 'poly', 'policy_number', 'sorry', 'happen', 'good', 'claim', 'correct', 'address', 'right_away', 'right', 'thing', 'maybe', 'check_right', 'away', 'type', 'expect', 'behavior', 'expect', 'switch', 'check_right', 'away', 'claim']"

2039734603,"Hello this is Alexa from HDFC life? How may I help you.
Hello I had this.
Uh protect.
Plus, plan, but somebody I got a message saying that somebody is claimed my plan What is this?
Verification purpose can I know your policy number and mobile number please?
My policy number is KLM 45678.
And my mobile number is 8715678910.
Oh.
Oh.
Certainly they can see my system with with your registration policy number and the mobile number. It has saying like your claim for that.
This is ridiculous I did not even file any claims who have you given my policy amount to?
Showing like Oh, you have claimed you don't you get any any amount for the.
Benefit got nothing What is this? I'm going to take you guys to quote I will take legal action against you now?
I can understand your problem, but uh what the truth is, I can't do I can't help you with this so I'll I'll escalated to this my supervisor manager?
I want to know that you escalate you do whatever I'm taking legal action against you.","['hello', 'life', 'help', 'hello', 'protect', 'plus', 'plan', 'somebody', 'message', 'somebody', 'claim', 'plan', 'purpose', 'know', 'policy_number', 'mobile_number', 'policy_number', 'mobile_number', 'certainly', 'registration', 'policy_number', 'mobile_number', 'claim', 'ridiculous', 'file', 'claim', 'policy', 'claim', 'benefit', 'quote', 'legal_action', 'understand', 'problem', 'truth', 'help', 'escalate', 'supervisor', 'manager', 'want', 'know', 'escalate', 'legal_action']"

2071978881,"Good afternoon HDFC life customer care this is Alex how may I help you today.
Claimed for a pension plus plan and it was the dog was over and I. I complained it previously for you. I don't know who are lip to call and everything. I have claimed it. They're saying like a call toll free number and will get a money net well lots to my account. It has been 12 hours. But I didn't get any amount. I don't know what happened from your side.
What I need to do?
I'm really sorry for the inconvenience Pam.
A beat my have your name and policy number before that my name is Alex and.
My policy number is a jet L 1234 AM.
Just give me a second month.
OK, mom, but I your term is over. I can see that I don't know why you're doing this, you, your thing, but not getting anything.
I'm not getting any benefit from you uh.
What do you thinking?
Uh.
Is that I see I say they won't keep?
This much of a pro season and everything it.
Was so?
Easy for normal people also.
Uh.
Um.
I can see that you're.
Uh you have filed for the plane.
But it has not been processed Vietnam.
So you need so I'll escalate your call uh to my supervisor, he will make sure that you're a claim is processed.
Please do it.
Fast.","['good', 'life', 'customer', 'care', 'help', 'today', 'claim', 'pension', 'plus', 'plan', 'complain', 'previously', 'know', 'claim', 'toll', 'free', 'number', 'money', 'account', 'hour', 'know', 'happen', 'need', 'sorry', 'inconvenience', 'beat', 'policy_number', 'policy_number', 'second', 'month', 'term', 'know', 'thing', 'benefit', 'think', 'season', 'easy', 'normal', 'people', 'file', 'plane', 'process', 'vietnam', 'need', 'escalate', 'supervisor', 'claim', 'process', 'fast']"

2074449487,"Good afternoon, HDFC life.
This is Alex how may I help you today.
Ohio lakes, I would like to take a pension plus plan could you tell me the processor and I wanted to is it possible to take through online or should you send me some agent.
Uh.
Man, please. May I have your name and mobile number before that.
Yeah, my name is Alexa and my Phone number is 9912345678.
Pokémon so would you like a me to send an agent there or do you want to do it online so you can do it while online or through an agent?
I'll go with online procedure.
OK, so let me help you with that it's a very easy procedure. You just have to go up on the HDFC life website. Uh and you will find the link there to register a new customer. You can click on that link. It will ask you for all your details. You need to have your other card and pan card ready you if you need to upload that once you do that. You will get a confirmation Mail uh regarding the policy and all the other steps that you have to follow.
What are the other documents do I need to upload other than uh?
Other Garden Pond card. I think I need to upload some medical thing also do I need to do it separately or any uh any of your uh doctor will come to home or dude service?
My mom once you register for the plan on the website. Once you do upload all the other details. It will send you a prompt regarding the medical plan. So we will have a medical examiner that will come and check you.
Uh he will he come to home or will you come to office also because in the week days. I should be in the office only?
I mean, you can come whenever you want him to come.
That will not be a problem.
OK, thank you for having any questions, I'll call you again don't mind.
Oh man that sure please mam call me anytime.","['good', 'help', 'today', 'ohio', 'lake', 'pension', 'plus', 'plan', 'processor', 'want', 'possible', 'online', 'send', 'agent', 'mobile', 'number', 'phone', 'number', 'pokémon', 'send', 'agent', 'want', 'online', 'online', 'agent', 'online', 'procedure', 'help', 'easy', 'procedure', 'website', 'link', 'register', 'customer', 'click', 'link', 'need', 'card', 'card', 'ready', 'need', 'upload', 'confirmation', 'mail', 'regard', 'policy', 'step', 'follow', 'document', 'need', 'upload', 'garden', 'pond', 'card', 'think', 'need', 'upload', 'medical', 'thing', 'need', 'separately', 'doctor', 'come', 'home', 'dude', 'service', 'register', 'plan', 'website', 'upload', 'send', 'prompt', 'regard', 'medical', 'plan', 'medical', 'examiner', 'come', 'check', 'come', 'home', 'come', 'office', 'week', 'office', 'mean', 'come', 'want', 'come', 'problem', 'question', 'mind', 'anytime']"

2146526476,"Welcome to HDFC life my name is Sky how may I help you.
So high Sky in my name is a Angel my policy number is 1234. I had some querying it respected the child insurance plan, you offer sure ma'am, uh for?
Verification purposes may I please know your full name and your Phone number.
Yeah, my name is Angel and my Phone number is 12345.
OK, mom, I am really sorry could you please repeat your policy number again.
The policy number is 812347.
Yes, ma'am tell me.
So I wanted to know what is assignment and How do I assign the policy?
Well assignment is a process by which the policyholder.
Transfers alright attached to the policy to the assigning.
OK.
And How do I offend the policy?
So there are two ways.
Uh.
One is the under absolute assignment and one is the conditional assignment in the under absolute assignment. The policy payment. They pay benefits of the policy is all paid to the assignee. Uh in whatever circumstances and whereas in the conditional assignment. Uh the policy will be paid to the Assigner.
Uh so this is a?
Different.
OK, Oh anymore benefits you have from this other than these 2 conditions.
Well.
The only thing is mom, conditional assignment. It is typically done to use the insurance.
Policy as a collateral for loan so that the assignment has to be for a valuable consideration OK.","['welcome', 'life', 'help', 'high', 'angel', 'policy_number', 'query', 'respect', 'child', 'insurance', 'plan', 'offer', 'purpose', 'know', 'phone_number', 'angel', 'phone_number', 'sorry', 'repeat', 'policy_number', 'policy_number', 'want', 'know', 'assignment', 'assign', 'policy', 'assignment', 'process', 'policyholder', 'transfer', 'alright', 'attach', 'policy', 'assigning', 'offend', 'policy', 'absolute_assignment', 'conditional_assignment', 'absolute_assignment', 'policy', 'payment', 'benefit', 'policy', 'assignee', 'circumstance', 'conditional_assignment', 'policy', 'assigner', 'different', 'anymore', 'benefit', 'condition', 'thing', 'conditional_assignment', 'typically', 'insurance', 'policy', 'collateral', 'loan', 'assignment', 'valuable', 'consideration']"

